SOURCE,TARGET,RATING,DATE,TIME
3725,905,2,2014-01-11,03:51:23
3727,2266,1,2013-03-22,15:25:15
3729,2296,1,2013-03-23,03:50:42
3730,202,1,2013-03-23,05:09:11
3730,3571,1,2013-04-12,03:47:40
3731,3666,1,2013-03-23,13:55:40
3731,3732,1,2013-03-23,14:07:44
3732,3731,10,2013-03-23,14:07:54
3733,2755,2,2013-03-25,02:09:53
3734,1289,1,2013-03-24,16:45:11
3734,1948,3,2013-03-24,13:58:10
3734,1976,3,2013-03-24,13:53:52
3734,2262,3,2013-03-27,23:50:44
3734,2661,4,2013-03-24,13:55:20
3734,3103,2,2013-03-27,23:55:06
3735,1018,2,2013-04-09,01:53:28
3735,113,1,2013-04-14,04:49:04
3735,1227,2,2013-05-08,06:29:25
3735,1272,2,2013-04-27,03:16:34
3735,1334,1,2013-04-29,01:13:45
3735,146,1,2013-04-15,01:01:30
3735,1502,2,2013-04-28,19:03:21
3735,1612,1,2013-05-06,04:18:06
3735,1674,1,2013-05-11,02:47:56
3735,1689,1,2013-05-01,03:37:40
3735,1755,1,2013-05-05,01:01:23
3735,1832,1,2013-05-01,06:35:08
3735,1879,1,2013-04-14,17:52:56
3735,1899,1,2013-05-06,01:52:02
3735,1916,1,2013-05-06,04:54:48
3735,1998,1,2013-04-28,17:56:13
3735,2048,1,2013-04-14,23:55:35
3735,2110,1,2013-04-07,16:58:46
3735,2125,1,2013-03-26,05:37:41
3735,2187,1,2013-05-04,20:33:29
3735,2243,1,2013-03-27,23:21:11
3735,2262,1,2013-03-28,03:00:21
3735,2325,1,2013-05-03,03:23:03
3735,2328,1,2013-04-08,00:40:49
3735,2365,1,2013-04-20,23:58:22
3735,2388,1,2013-03-27,23:51:09
3735,2404,1,2013-04-02,05:37:10
3735,256,2,2013-03-23,19:56:42
3735,2625,1,2013-03-25,04:25:31
3735,2642,1,2013-03-28,02:44:05
3735,2805,1,2013-04-14,23:42:43
3735,2822,1,2013-05-08,03:54:37
3735,2860,1,2013-04-04,08:58:15
3735,3113,1,2013-04-10,06:38:03
3735,3345,1,2013-04-21,22:02:46
3735,3366,1,2013-03-23,23:08:34
3735,3429,1,2013-05-03,03:49:11
3735,3451,1,2013-04-06,20:55:10
3735,3465,2,2013-05-05,03:09:08
3735,35,1,2013-03-23,20:36:28
3735,3547,1,2013-04-09,05:39:19
3735,3598,1,2013-04-14,05:32:16
3735,3629,1,2013-03-28,00:58:05
3735,3646,1,2013-03-31,01:14:35
3735,3649,1,2013-03-26,05:38:04
3735,3653,1,2013-04-01,20:31:27
3735,3655,1,2013-04-17,07:44:57
3735,3656,2,2013-04-14,16:47:41
3735,366,1,2013-03-31,01:58:37
3735,3699,1,2013-03-28,02:03:53
3735,3715,1,2013-04-15,04:19:10
3735,3719,1,2013-04-05,06:11:45
3735,3724,1,2013-04-22,02:57:31
3735,3738,1,2013-03-23,22:09:46
3735,3767,1,2013-03-27,06:22:39
3735,3775,1,2013-03-28,01:03:53
3735,3797,1,2013-03-31,01:43:21
3735,3800,1,2013-04-02,00:34:38
3735,3815,1,2013-04-09,01:30:05
3735,3816,1,2013-04-09,08:03:33
3735,3823,1,2013-04-01,02:00:54
3735,3824,1,2013-04-07,16:32:53
3735,3828,2,2013-04-27,00:22:44
3735,3830,2,2013-05-08,04:46:56
3735,3841,1,2013-04-03,04:12:49
3735,3842,1,2013-04-03,04:23:20
3735,3851,1,2013-04-05,04:55:41
3735,3854,1,2013-04-20,19:59:44
3735,3867,1,2013-04-05,05:58:30
3735,3868,1,2013-04-05,05:58:59
3735,3881,2,2013-04-06,16:11:50
3735,3885,1,2013-04-07,00:55:22
3735,3892,1,2013-04-27,23:36:59
3735,3897,1,2013-08-20,03:49:18
3735,3916,1,2013-04-09,05:50:28
3735,3923,1,2013-05-01,05:37:16
3735,3925,1,2013-04-09,03:50:50
3735,3928,1,2013-04-09,07:35:25
3735,3972,1,2013-04-14,06:01:29
3735,3982,1,2013-04-10,02:36:19
3735,3988,1,2013-04-20,18:14:00
3735,3995,1,2013-04-17,06:24:58
3735,4004,1,2013-04-14,17:07:55
3735,4011,1,2013-04-14,17:41:35
3735,4022,1,2013-04-24,04:54:27
3735,4047,1,2013-04-14,05:14:52
3735,4051,1,2013-04-14,17:30:49
3735,4052,1,2013-04-14,17:54:04
3735,4053,1,2013-04-14,18:16:05
3735,4054,1,2013-04-15,00:40:46
3735,4055,1,2013-04-15,00:45:50
3735,4056,1,2013-04-15,01:02:07
3735,4059,1,2013-04-15,03:05:15
3735,4060,1,2013-04-15,03:31:29
3735,4062,1,2013-04-15,06:42:44
3735,4078,1,2013-04-28,23:37:38
3735,4088,1,2013-05-01,06:30:44
3735,4103,1,2013-04-29,00:17:36
3735,4113,1,2013-05-01,06:05:47
3735,4114,1,2013-04-20,17:50:24
3735,4116,1,2013-04-20,18:29:37
3735,4118,1,2013-04-20,21:42:13
3735,4119,1,2013-04-21,00:16:05
3735,4121,1,2013-04-21,01:25:47
3735,4122,1,2013-04-21,01:26:30
3735,4134,1,2013-04-21,19:47:19
3735,4136,1,2013-04-22,03:40:35
3735,4149,1,2013-04-24,04:50:54
3735,4167,1,2013-05-07,07:37:45
3735,4168,5,2013-04-26,14:42:14
3735,4169,2,2013-04-30,06:39:13
3735,4172,1,2013-05-04,22:44:26
3735,4181,1,2013-04-28,20:43:39
3735,4183,1,2013-04-28,22:01:36
3735,4184,1,2013-04-28,23:12:02
3735,4185,1,2013-04-29,00:35:35
3735,4198,2,2013-05-05,02:34:37
3735,4199,1,2013-05-01,06:16:42
3735,4209,1,2013-05-03,03:18:09
3735,4210,1,2013-05-03,03:22:12
3735,4211,1,2013-05-03,03:38:21
3735,4212,1,2013-05-03,03:40:27
3735,4217,1,2013-05-04,21:37:05
3735,4219,1,2013-05-05,01:08:46
3735,4220,1,2013-05-05,02:12:10
3735,4227,1,2013-05-06,05:40:20
3735,4236,1,2013-05-08,05:03:05
3735,4256,1,2013-05-11,01:46:05
3735,4928,1,2013-10-19,20:46:39
3735,606,1,2013-04-08,00:41:04
3735,64,1,2013-04-17,06:41:54
3735,700,1,2013-04-07,02:35:09
3735,767,1,2013-04-03,04:43:16
3736,3394,1,2013-03-25,23:25:57
3736,3781,1,2013-04-08,00:48:17
3737,436,1,2013-04-03,00:33:02
3738,1612,2,2013-03-31,06:22:52
3738,2110,1,2013-03-27,09:33:10
3738,2487,2,2013-03-24,01:03:06
3738,2625,2,2013-03-29,21:05:05
3738,2642,2,2013-04-02,20:15:59
3738,3023,2,2013-03-30,10:51:34
3738,3380,2,2013-03-28,23:18:47
3738,3441,2,2013-04-12,06:13:38
3738,3628,2,2013-03-24,07:19:45
3738,3656,2,2013-03-30,15:07:56
3738,3669,2,2013-03-26,11:18:25
3738,3735,2,2013-03-23,22:33:07
3738,3767,2,2013-03-30,08:14:03
3738,3802,2,2013-03-29,00:13:26
3738,3828,2,2013-04-03,11:17:56
3738,3854,2,2013-04-14,00:57:40
3738,3873,1,2013-04-05,22:45:59
3738,687,3,2013-04-05,22:37:30
3738,767,2,2013-04-03,04:45:52
3739,35,1,2013-03-24,16:56:55
3739,3753,1,2013-03-26,04:06:01
374,1090,1,2011-06-11,13:53:47
374,28,1,2011-05-21,19:20:42
374,346,1,2011-05-18,11:47:07
374,35,1,2011-04-30,13:31:40
374,545,2,2011-06-04,22:36:09
374,775,1,2011-06-06,21:20:18
374,838,1,2011-06-04,14:54:18
374,931,1,2011-06-08,16:43:01
374,950,1,2011-06-07,13:13:23
374,988,1,2011-06-11,13:13:06
3740,1629,2,2013-03-26,01:59:58
3740,35,1,2013-03-26,01:18:00
3742,35,1,2013-03-29,17:11:08
3744,1363,-10,2013-07-19,14:46:04
3744,1383,-10,2013-03-26,11:42:53
3744,1670,10,2013-03-26,11:33:07
3744,1743,10,2013-03-26,11:33:34
3744,1810,-10,2013-07-19,14:45:55
3744,1967,10,2013-03-26,11:35:04
3744,2017,10,2013-03-26,17:00:47
3744,2028,-10,2013-07-19,14:46:09
3744,2125,10,2013-03-26,11:45:58
3744,2173,10,2013-03-26,11:55:44
3744,23,10,2013-03-25,10:05:47
3744,2388,-10,2013-07-19,14:45:51
3744,2438,10,2013-03-26,12:14:36
3744,29,10,2013-03-26,11:34:00
3744,2934,10,2013-03-28,20:20:44
3744,2962,10,2013-03-25,08:50:02
3744,3394,10,2013-03-26,13:53:24
3744,3408,10,2013-07-08,09:27:29
3744,3736,10,2013-03-26,13:52:44
3744,3756,10,2013-03-26,17:01:21
3744,3757,10,2013-03-26,17:34:47
3744,3759,10,2013-03-26,17:34:55
3744,3760,10,2013-03-26,17:44:35
3744,3786,-10,2013-07-19,14:45:58
3744,3787,-10,2013-07-19,14:46:26
3744,3788,-10,2013-07-19,14:46:29
3744,3789,-10,2013-07-19,14:46:32
3744,3790,-10,2013-07-19,14:46:34
3744,3791,-10,2013-07-19,14:46:37
3744,3792,-10,2013-07-19,14:46:39
3744,493,10,2013-03-26,12:01:39
3744,535,10,2013-03-26,11:50:26
3745,3160,2,2013-03-24,20:19:57
3746,1018,2,2014-06-03,01:24:54
3746,2404,5,2013-11-27,06:33:14
3746,25,10,2013-11-13,21:21:41
3746,2625,2,2013-04-15,22:11:12
3746,3000,1,2014-02-18,20:18:59
3746,3433,2,2013-05-07,07:47:45
3746,3630,1,2014-03-04,19:19:58
3746,3858,1,2013-04-04,10:06:49
3746,3926,1,2013-05-07,06:21:16
3746,4416,1,2013-07-08,20:17:18
3746,4505,2,2013-07-18,20:30:37
3746,4562,7,2014-03-03,16:06:23
3746,4635,3,2013-11-25,17:54:05
3746,4698,-10,2013-08-30,07:10:50
3746,4774,1,2013-09-10,21:18:43
3746,4807,1,2013-08-29,22:58:04
3746,4856,2,2013-09-13,22:33:15
3746,5028,1,2013-11-18,21:52:50
3746,5366,1,2014-02-06,01:32:44
3746,5403,4,2014-03-21,00:57:16
3747,3660,1,2013-03-26,04:22:48
3748,3571,6,2013-04-05,04:29:44
3749,3653,1,2013-03-25,19:49:03
3749,664,1,2013-03-27,06:04:10
375,460,1,2011-05-06,03:46:09
375,540,1,2011-05-13,16:29:56
3750,1612,1,2013-07-03,00:15:42
3750,1948,1,2013-08-24,14:41:27
3750,2565,3,2013-12-07,20:13:42
3750,3122,1,2013-08-28,22:36:07
3750,35,2,2013-07-04,11:45:02
3750,4197,1,2013-09-03,14:30:48
3750,4217,2,2013-11-28,13:13:28
3750,4457,1,2013-07-04,20:37:50
3750,4482,2,2013-09-03,11:15:03
3750,5009,1,2013-11-18,16:07:26
3750,5045,1,2013-11-29,21:17:54
3750,5118,-2,2013-12-19,14:09:03
3750,545,1,2013-11-08,14:57:25
3750,546,1,2013-05-22,18:42:13
3750,900,2,2013-12-02,18:37:07
3751,3018,1,2013-03-25,22:01:11
3752,3669,5,2013-03-26,03:59:59
3755,3669,5,2013-03-26,13:53:21
3756,1318,10,2013-07-19,14:42:36
3756,1334,-10,2013-07-19,14:42:16
3756,1363,-10,2013-07-19,14:42:50
3756,1383,-10,2013-03-26,16:51:17
3756,1810,-10,2013-07-19,14:43:23
3756,2017,10,2013-03-26,17:16:53
3756,2028,-10,2013-07-19,14:41:58
3756,2388,-10,2013-07-19,14:43:53
3756,2934,10,2013-03-28,20:36:17
3756,2962,10,2013-03-26,17:24:06
3756,3744,10,2013-03-26,17:16:42
3756,3757,10,2013-03-26,17:17:36
3756,3786,-10,2013-07-19,14:43:05
3756,3787,-10,2013-07-19,13:48:07
3756,3788,-10,2013-07-19,13:47:50
3756,3789,-10,2013-07-19,13:47:58
3756,3790,-10,2013-07-19,13:47:37
3756,3791,-10,2013-07-19,13:47:34
3756,3792,-10,2013-07-19,13:47:30
3756,3793,-10,2013-07-19,13:47:27
3756,3794,-10,2013-07-19,13:47:25
3756,3795,-10,2013-07-19,13:47:23
3757,1318,-10,2013-07-19,13:44:48
3757,1363,-10,2013-07-19,13:44:43
3757,1810,-10,2013-07-19,13:44:58
3757,2017,10,2013-03-26,17:03:14
3757,2028,-10,2013-07-19,13:44:37
3757,2934,10,2013-03-28,20:40:00
3757,2962,10,2013-03-26,17:29:08
3757,3756,10,2013-03-26,17:03:28
3757,3786,-10,2013-07-19,13:45:22
3757,3787,-10,2013-07-19,13:45:24
3757,3788,-10,2013-07-19,13:45:27
3757,3789,-10,2013-07-19,13:45:33
3757,3790,-10,2013-07-19,13:45:33
3757,3791,-10,2013-07-19,13:45:34
3757,3792,-10,2013-07-19,13:45:36
3757,3793,-10,2013-07-19,13:45:43
3757,3794,-10,2013-07-19,13:45:43
3757,3795,-10,2013-07-19,13:45:47
3758,3666,1,2013-03-26,17:32:03
3759,1318,-10,2013-07-19,13:41:55
3759,1363,-10,2013-07-19,13:42:03
3759,1810,-10,2013-07-19,13:19:52
3759,2017,10,2013-03-26,17:36:41
3759,2028,-10,2013-07-19,13:42:08
3759,2388,-10,2013-07-19,13:41:52
3759,2934,10,2013-03-28,20:41:35
3759,2962,10,2013-03-26,17:36:23
3759,3744,10,2013-03-26,17:36:28
3759,3756,10,2013-03-26,17:36:32
3759,3757,10,2013-03-26,17:36:35
3759,3786,-10,2013-07-19,13:42:28
3759,3787,-10,2013-07-19,13:42:35
3759,3788,-10,2013-07-19,13:42:38
3759,3789,-10,2013-07-19,13:42:41
3759,3790,-10,2013-07-19,13:42:55
3759,3791,-10,2013-07-19,13:42:55
3759,3792,-10,2013-07-19,13:42:55
3759,3793,-10,2013-07-19,13:42:55
3759,3794,-10,2013-07-19,13:42:59
3759,3795,-10,2013-07-19,13:43:03
3760,1318,-10,2013-07-19,13:39:05
3760,1334,-10,2013-07-19,13:31:12
3760,1363,-10,2013-07-19,13:38:58
3760,1810,-10,2013-07-19,13:21:25
3760,2017,10,2013-03-26,17:46:31
3760,2028,-10,2013-07-19,13:26:28
3760,2388,-10,2013-07-19,13:39:50
3760,2934,10,2013-03-28,20:43:02
3760,2962,10,2013-03-26,17:46:20
3760,3744,10,2013-03-26,17:46:49
3760,3756,10,2013-03-26,17:46:37
3760,3757,10,2013-03-26,17:46:41
3760,3759,10,2013-03-26,17:46:46
3760,3786,-10,2013-07-19,13:23:44
3760,3787,-10,2013-07-19,13:23:49
3760,3788,-10,2013-07-19,13:23:55
3760,3789,-10,2013-07-19,13:23:58
3760,3790,-10,2013-07-19,13:24:02
3760,3791,-10,2013-07-19,13:24:05
3760,3792,-10,2013-07-19,13:24:08
3760,3793,-10,2013-07-19,13:24:12
3760,3794,-10,2013-07-19,13:24:16
3760,3795,-10,2013-07-19,13:24:20
3762,3763,1,2013-03-26,19:32:04
3763,3762,1,2013-03-26,19:32:13
3764,3465,1,2013-06-11,06:26:57
3764,3531,5,2013-06-04,02:13:01
3764,3547,1,2013-04-03,06:07:59
3764,3578,1,2013-06-01,00:23:37
3764,3669,2,2013-06-08,06:06:53
3764,3892,1,2013-06-02,19:41:54
3765,1953,1,2013-03-26,21:50:16
3765,3018,1,2013-03-26,21:50:55
3765,3620,1,2013-04-02,18:47:54
3766,1352,5,2013-03-27,09:49:16
3766,1512,1,2014-08-16,23:06:30
3766,3018,1,2013-05-04,16:54:47
3766,3260,1,2013-05-04,16:55:28
3766,4175,1,2013-05-04,10:53:24
3767,2642,1,2013-04-13,22:29:24
3767,2942,1,2013-07-02,06:29:17
3767,35,1,2013-03-29,14:59:17
3767,3649,1,2013-03-27,03:57:17
3767,3735,1,2013-03-27,06:23:33
3767,3738,2,2013-03-30,08:28:08
3767,3832,1,2013-04-06,10:29:09
3767,4035,1,2013-04-27,20:28:21
3767,4172,1,2013-05-19,01:16:16
3767,4495,1,2013-07-09,21:35:04
3767,546,1,2013-07-02,23:42:09
3767,606,1,2013-04-08,01:31:16
3768,2625,1,2013-03-28,17:32:19
3768,3219,1,2013-03-27,16:36:02
3768,3653,1,2013-03-27,23:00:28
3769,2642,2,2013-03-28,13:29:34
3769,361,7,2013-03-27,17:13:25
3769,3783,2,2013-03-28,14:56:26
377,202,1,2011-04-30,08:59:00
377,386,1,2011-05-20,05:37:19
3770,3719,1,2013-03-27,18:16:20
3771,2125,2,2013-03-27,18:28:50
3772,2322,1,2013-11-17,22:09:50
3772,35,2,2014-06-08,20:34:25
3772,4554,1,2013-11-22,22:41:21
3772,5130,3,2013-12-05,12:45:03
3772,5612,1,2014-06-08,20:33:27
3774,35,1,2013-03-28,19:41:40
3775,3735,1,2013-03-31,22:11:27
3776,3018,10,2013-04-04,23:16:13
3776,3086,3,2013-04-04,23:19:38
3776,3826,2,2013-04-04,23:21:13
3776,3863,3,2013-04-04,23:19:49
3777,3408,2,2013-03-28,02:11:45
3778,2642,3,2013-03-28,02:31:31
3779,1859,5,2013-03-28,13:48:31
378,159,2,2011-05-24,22:18:11
378,198,1,2011-05-14,17:19:46
378,203,1,2011-05-05,02:41:26
378,215,1,2011-04-30,19:55:20
378,644,1,2011-05-30,19:20:00
378,676,1,2011-05-30,01:36:05
378,7,1,2011-05-08,03:35:49
378,802,1,2011-06-05,21:30:03
3780,3669,1,2013-03-29,18:18:58
3781,1272,1,2013-04-08,01:36:03
3781,1565,5,2013-05-09,16:26:33
3781,2012,1,2013-04-08,04:27:44
3781,2045,1,2013-05-04,15:08:58
3781,2404,1,2013-03-31,08:47:49
3781,2728,1,2013-04-25,19:12:54
3781,2777,1,2013-04-12,13:02:16
3781,2839,2,2013-05-09,03:00:57
3781,3451,2,2013-04-08,20:36:03
3781,3500,1,2013-04-12,13:29:21
3781,3648,1,2013-04-24,22:39:02
3781,3660,1,2013-05-04,15:09:19
3781,3736,1,2013-04-08,00:47:42
3781,3782,1,2013-03-28,14:46:01
3781,3783,1,2013-03-28,14:55:02
3781,3828,1,2013-05-04,15:12:12
3781,3837,1,2013-10-12,16:43:48
3781,3850,1,2013-04-04,19:31:57
3781,3851,2,2013-04-12,18:38:09
3781,3910,1,2013-05-04,15:12:38
3781,4154,2,2013-05-04,15:10:48
3781,4155,5,2013-05-04,22:29:20
3781,4291,3,2013-10-22,22:01:03
3781,4331,5,2013-06-06,00:18:49
3781,4833,1,2014-01-12,10:58:29
3781,5524,2,2015-03-17,18:06:13
3781,5961,1,2015-06-03,01:10:08
3783,2498,-1,2013-04-24,20:15:38
3783,2642,1,2013-04-11,02:35:39
3783,3769,1,2013-03-28,14:57:17
3783,3781,1,2013-03-28,14:56:29
3783,3810,2,2013-04-11,02:23:46
3784,17,1,2013-03-28,17:17:49
3784,178,1,2013-03-28,22:34:54
3785,1802,10,2013-03-28,21:07:41
3785,1810,10,2013-03-28,21:07:08
3785,2017,-10,2013-03-28,18:33:26
3786,2017,-10,2013-03-28,17:44:10
3786,3744,-10,2013-03-28,17:43:47
3786,3756,-10,2013-03-28,17:43:53
3786,3757,-10,2013-03-28,17:44:01
3786,4531,-10,2013-08-15,19:05:01
3786,4654,-10,2013-08-15,19:04:03
3786,4661,-10,2013-08-15,19:04:16
3786,4666,-10,2013-08-15,19:04:41
3786,4669,-10,2013-08-15,19:05:31
3786,4672,-10,2013-08-15,19:05:39
3786,4673,-10,2013-08-15,19:05:56
3786,4676,-10,2013-08-15,19:08:13
3786,4677,-10,2013-08-15,19:06:42
3786,4678,-10,2013-08-15,19:06:52
3786,4679,-10,2013-08-15,19:07:02
3786,4680,-10,2013-08-15,19:07:13
3786,4681,-10,2013-08-15,19:07:24
3786,4682,-10,2013-08-15,19:07:46
3786,4683,-10,2013-08-15,19:07:33
3786,4684,-10,2013-08-15,19:08:01
3786,4686,-10,2013-08-15,18:53:42
3786,4688,-10,2013-08-15,18:53:48
3786,4701,-10,2013-08-15,19:08:24
3786,4707,-10,2013-08-15,18:52:59
3786,4733,-10,2013-08-15,19:08:37
3786,4743,-10,2013-08-15,19:08:51
3786,4744,-10,2013-08-15,19:09:01
3786,4747,-10,2013-08-15,19:09:11
3787,2017,-10,2013-03-28,17:52:57
3787,3744,-10,2013-03-28,17:52:35
3787,3756,-10,2013-03-28,17:52:41
3787,3757,-10,2013-03-28,17:52:47
3787,4531,-10,2013-08-15,19:16:20
3787,4654,-10,2013-08-15,19:17:26
3787,4661,-10,2013-08-15,19:17:01
3787,4666,-10,2013-08-15,19:16:39
3787,4669,-10,2013-08-15,19:15:13
3787,4672,-10,2013-08-15,19:14:45
3787,4673,-10,2013-08-15,19:13:28
3787,4676,-10,2013-08-15,19:10:37
3787,4677,-10,2013-08-15,19:12:23
3787,4678,-10,2013-08-15,19:12:15
3787,4679,-10,2013-08-15,19:12:06
3787,4680,-10,2013-08-15,19:11:57
3787,4681,-10,2013-08-15,19:11:48
3787,4682,-10,2013-08-15,19:11:28
3787,4683,-10,2013-08-15,19:11:36
3787,4684,-10,2013-08-15,19:11:18
3787,4686,-10,2013-08-15,19:10:58
3787,4688,-10,2013-08-15,19:17:48
3787,4701,-10,2013-08-15,19:10:29
3787,4733,-10,2013-08-15,19:10:23
3787,4743,-10,2013-08-15,19:10:14
3787,4744,-10,2013-08-15,19:10:08
3787,4747,-10,2013-08-15,19:10:04
3788,2017,-10,2013-03-28,17:54:16
3788,4531,-10,2013-08-15,19:20:42
3788,4654,-10,2013-08-15,19:20:12
3788,4661,-10,2013-08-15,19:20:21
3788,4666,-10,2013-08-15,19:20:31
3788,4669,-10,2013-08-15,19:21:26
3788,4672,-10,2013-08-15,19:21:33
3788,4673,-10,2013-08-15,19:21:41
3788,4675,-10,2013-08-15,19:21:51
3788,4676,-10,2013-08-15,19:24:20
3788,4677,-10,2013-08-15,19:22:07
3788,4678,-10,2013-08-15,19:22:22
3788,4679,-10,2013-08-15,19:22:50
3788,4680,-10,2013-08-15,19:22:58
3788,4681,-10,2013-08-15,19:23:15
3788,4682,-10,2013-08-15,19:24:00
3788,4683,-10,2013-08-15,19:23:45
3788,4684,-10,2013-08-15,19:24:09
3788,4686,-10,2013-08-15,19:21:15
3788,4688,-10,2013-08-15,19:24:45
3788,4701,-10,2013-08-15,19:24:28
3788,4707,-10,2013-08-15,19:26:04
3788,4733,-10,2013-08-15,19:25:37
3788,4744,-10,2013-08-15,19:26:16
3788,4747,-10,2013-08-15,19:26:26
3789,2017,-10,2013-03-28,17:55:33
3789,3744,-10,2013-03-28,17:55:12
3789,4531,-10,2013-08-15,19:48:55
3789,4654,-10,2013-08-15,19:44:55
3789,4661,-10,2013-08-15,19:45:55
3789,4666,-10,2013-08-15,19:47:55
3789,4667,-10,2013-08-15,19:46:55
3789,4668,-10,2013-08-15,19:49:55
3789,4669,-10,2013-08-15,19:50:55
3789,4672,-10,2013-08-15,19:51:55
3789,4673,-10,2013-08-15,19:52:55
3789,4675,-10,2013-08-15,19:53:55
3789,4676,-10,2013-08-15,20:02:55
3789,4677,-10,2013-08-15,19:54:55
3789,4678,-10,2013-08-15,19:55:55
3789,4679,-10,2013-08-15,19:56:55
3789,4680,-10,2013-08-15,19:57:55
3789,4681,-10,2013-08-15,19:58:55
3789,4682,-10,2013-08-15,20:00:55
3789,4683,-10,2013-08-15,19:59:55
3789,4684,-10,2013-08-15,20:01:55
3789,4686,-10,2013-08-15,20:03:55
3789,4688,-10,2013-08-15,20:04:55
3789,4701,-10,2013-08-15,20:05:55
3789,4707,-10,2013-08-15,20:07:55
3789,4733,-10,2013-08-15,20:06:55
3789,4743,-10,2013-08-15,20:08:55
3789,4744,-10,2013-08-15,20:09:55
3789,4747,-10,2013-08-15,20:10:55
379,322,1,2011-04-30,21:33:24
3790,2017,-10,2013-03-28,17:57:00
3790,4531,-10,2013-08-15,20:19:07
3790,4654,-10,2013-08-15,20:18:07
3790,4661,-10,2013-08-15,20:18:22
3790,4666,-10,2013-08-15,20:18:52
3790,4667,-10,2013-08-15,20:18:37
3790,4668,-10,2013-08-15,20:19:22
3790,4669,-10,2013-08-15,20:19:37
3790,4672,-10,2013-08-15,20:19:52
3790,4673,-10,2013-08-15,20:20:07
3790,4675,-10,2013-08-15,20:20:22
3790,4676,-10,2013-08-15,20:22:37
3790,4677,-10,2013-08-15,20:20:37
3790,4678,-10,2013-08-15,20:20:52
3790,4679,-10,2013-08-15,20:21:07
3790,4680,-10,2013-08-15,20:21:22
3790,4681,-10,2013-08-15,20:21:37
3790,4682,-10,2013-08-15,20:22:07
3790,4683,-10,2013-08-15,20:21:52
3790,4684,-10,2013-08-15,20:22:22
3790,4686,-10,2013-08-15,20:22:52
3790,4688,-10,2013-08-15,20:23:07
3790,4701,-10,2013-08-15,20:23:22
3790,4707,-10,2013-08-15,20:23:52
3790,4733,-10,2013-08-15,20:23:37
3790,4743,-10,2013-08-15,20:24:07
3790,4744,-10,2013-08-15,20:24:22
3790,4747,-10,2013-08-15,20:24:37
3791,2017,-10,2013-03-28,18:24:40
3791,4531,-10,2013-08-15,20:34:16
3791,4654,-10,2013-08-15,20:32:56
3791,4661,-10,2013-08-15,20:33:16
3791,4666,-10,2013-08-15,20:33:56
3791,4667,-10,2013-08-15,20:33:36
3791,4668,-10,2013-08-15,20:34:36
3791,4669,-10,2013-08-15,20:34:57
3791,4672,-10,2013-08-15,20:35:16
3791,4673,-10,2013-08-15,20:35:36
3791,4675,-10,2013-08-15,20:35:57
3791,4676,-10,2013-08-15,20:38:56
3791,4677,-10,2013-08-15,20:36:16
3791,4678,-10,2013-08-15,20:36:36
3791,4679,-10,2013-08-15,20:36:56
3791,4680,-10,2013-08-15,20:37:16
3791,4681,-10,2013-08-15,20:37:36
3791,4682,-10,2013-08-15,20:38:16
3791,4683,-10,2013-08-15,20:37:56
3791,4684,-10,2013-08-15,20:38:36
3791,4686,-10,2013-08-15,20:39:16
3791,4688,-10,2013-08-15,20:39:36
3791,4701,-10,2013-08-15,20:39:56
3791,4707,-10,2013-08-15,20:40:36
3791,4733,-10,2013-08-15,20:40:16
3791,4743,-10,2013-08-15,20:40:56
3791,4744,-10,2013-08-15,20:41:16
3791,4747,-10,2013-08-15,20:41:36
3792,2017,-10,2013-03-28,18:21:02
3792,4531,-10,2013-08-15,21:29:10
3792,4654,-10,2013-08-15,21:27:10
3792,4661,-10,2013-08-15,21:27:40
3792,4666,-10,2013-08-15,21:28:40
3792,4667,-10,2013-08-15,21:28:10
3792,4668,-10,2013-08-15,21:29:40
3792,4669,-10,2013-08-15,21:30:10
3792,4672,-10,2013-08-15,21:30:40
3792,4673,-10,2013-08-15,21:31:10
3792,4675,-10,2013-08-15,21:31:40
3792,4676,-10,2013-08-15,21:36:10
3792,4677,-10,2013-08-15,21:32:10
3792,4678,-10,2013-08-15,21:32:40
3792,4679,-10,2013-08-15,21:33:10
3792,4680,-10,2013-08-15,21:33:40
3792,4681,-10,2013-08-15,21:34:10
3792,4682,-10,2013-08-15,21:35:10
3792,4683,-10,2013-08-15,21:34:40
3792,4684,-10,2013-08-15,21:35:40
3792,4686,-10,2013-08-15,21:36:40
3792,4688,-10,2013-08-15,21:37:10
3792,4701,-10,2013-08-15,21:37:40
3792,4707,-10,2013-08-15,21:38:40
3792,4733,-10,2013-08-15,21:38:10
3792,4743,-10,2013-08-15,21:39:10
3792,4744,-10,2013-08-15,21:39:40
3792,4747,-10,2013-08-15,21:40:10
3793,2017,-10,2013-03-28,18:23:36
3793,4531,-10,2013-08-15,21:46:40
3793,4654,-10,2013-08-15,21:44:41
3793,4661,-10,2013-08-15,21:45:10
3793,4666,-10,2013-08-15,21:46:10
3793,4667,-10,2013-08-15,21:45:41
3793,4668,-10,2013-08-15,21:47:10
3793,4669,-10,2013-08-15,21:47:41
3793,4672,-10,2013-08-15,21:48:10
3793,4673,-10,2013-08-15,21:48:40
3793,4675,-10,2013-08-15,21:49:10
3793,4676,-10,2013-08-15,21:53:40
3793,4677,-10,2013-08-15,21:49:40
3793,4678,-10,2013-08-15,21:50:10
3793,4679,-10,2013-08-15,21:50:40
3793,4680,-10,2013-08-15,21:51:10
